seq:	Ia	Ib	Ic	In	Va	Vb	Vc	Vn
17125	-219.018	-87.2485	302.257	0	-215.008	-89.8613	302.257	0	
17126	-191.569	-113.667	307.652	0	-193.984	-115.476	307.652	0	
17127	-175.981	-139.171	310.57	0	-171.399	-137.363	310.57	0	
17128	-147.066	-163.554	310.988	0	-147.433	-160.942	310.988	0	
17129	-125.645	-186.621	308.901	0	-122.281	-187.266	308.901	0	
17130	-90.797	-208.185	304.328	0	-96.1435	-211.085	304.328	0	
17131	-69.5786	-228.072	297.304	0	-69.2323	-228.718	297.304	0	
17132	-46.0544	-246.124	287.887	0	-41.7636	-243.511	287.887	0	
17133	-11.1562	-262.193	276.152	0	-13.9587	-260.385	276.152	0	
17134	9.01148	-276.152	262.193	0	13.9587	-277.96	262.193	0	
17135	45.3607	-287.887	246.124	0	41.7636	-290.5	246.124	0	
17136	64.8552	-297.304	228.072	0	69.2323	-296.659	228.072	0	
17137	104.921	-304.328	208.185	0	96.1435	-301.428	208.185	0	
17138	119.553	-308.901	186.621	0	122.281	-308.256	186.621	0	
17139	143.859	-310.988	163.554	0	147.433	-313.601	163.554	0	
17140	170.593	-310.57	139.171	0	171.399	-312.378	139.171	0	
17141	186.002	-307.652	113.667	0	193.984	-305.844	113.667	0	
17142	215.337	-302.257	87.2485	0	215.008	-299.644	87.2485	0	
17143	224.939	-294.428	60.1271	0	234.301	-295.073	60.1271	0	
17144	259.96	-284.229	32.5216	0	251.707	-287.129	32.5216	0	
17145	261.062	-271.741	4.65427	0	267.087	-272.386	4.65427	0	
17146	280.627	-257.065	-23.2505	0	280.316	-254.452	-23.2505	0	
17147	291.957	-240.32	-50.9682	0	291.288	-238.512	-50.9682	0	
17148	299.643	-221.639	-78.2754	0	299.915	-223.448	-78.2754	0	
17149	313.052	-201.175	-104.952	0	306.127	-203.787	-104.952	0	
17150	308.979	-179.09	-130.784	0	309.874	-178.445	-130.784	0	
17151	328.227	-155.563	-155.563	0	311.127	-152.663	-155.563	0	
17152	308.979	-130.784	-179.09	0	309.874	-130.139	-179.09	0	
17153	313.052	-104.952	-201.175	0	306.127	-107.565	-201.175	0	
17154	299.643	-78.2754	-221.639	0	299.915	-80.0835	-221.639	0	
17155	291.957	-50.9682	-240.32	0	291.288	-49.1601	-240.32	0	
17156	280.627	-23.2505	-257.065	0	280.316	-20.6377	-257.065	0	
17157	261.062	4.65428	-271.741	0	267.087	4.00896	-271.741	0	
17158	259.96	32.5216	-284.229	0	251.707	29.6216	-284.229	0	
17159	224.939	60.1271	-294.428	0	234.301	59.4818	-294.428	0	
17160	215.337	87.2485	-302.257	0	215.008	89.8613	-302.257	0	
17161	186.002	113.667	-307.652	0	193.984	115.476	-307.652	0	
17162	170.593	139.171	-310.57	0	171.399	137.363	-310.57	0	
17163	143.859	163.554	-310.988	0	147.433	160.942	-310.988	0	
17164	119.553	186.621	-308.901	0	122.281	187.266	-308.901	0	
17165	104.921	208.185	-304.328	0	96.1435	211.085	-304.328	0	
17166	64.8552	228.072	-297.304	0	69.2323	228.718	-297.304	0	
17167	45.3607	246.124	-287.887	0	41.7636	243.511	-287.887	0	
17168	9.01148	262.193	-276.152	0	13.9587	260.385	-276.152	0	
17169	-11.1562	276.152	-262.193	0	-13.9587	277.96	-262.193	0	
17170	-46.0544	287.887	-246.124	0	-41.7636	290.5	-246.124	0	
17171	-69.5786	297.304	-228.072	0	-69.2323	296.659	-228.072	0	
17172	-90.797	304.328	-208.185	0	-96.1435	301.428	-208.185	0	
17173	-125.645	308.901	-186.621	0	-122.281	308.256	-186.621	0	
17174	-147.066	310.988	-163.554	0	-147.433	313.601	-163.554	0	
17175	-175.981	310.57	-139.171	0	-171.399	312.378	-139.171	0	
17176	-191.569	307.652	-113.667	0	-193.984	305.844	-113.667	0	
17177	-219.018	302.257	-87.2485	0	-215.008	299.644	-87.2485	0	
17178	-231.623	294.428	-60.1271	0	-234.301	295.073	-60.1271	0	
17179	-246.284	284.229	-32.5216	0	-251.707	287.129	-32.5216	0	
17180	-265.774	271.741	-4.65427	0	-267.087	272.386	-4.65427	0	
17181	-280.537	257.065	23.2505	0	-280.316	254.452	23.2505	0	
17182	-292.284	240.32	50.9682	0	-291.288	238.512	50.9682	0	
17183	-298.765	221.639	78.2754	0	-299.915	223.448	78.2754	0	
17184	-309.48	201.175	104.952	0	-306.127	203.787	104.952	0	
17185	-308.302	179.09	130.784	0	-309.874	178.445	130.784	0	
17186	-307.827	155.563	155.563	0	-311.127	152.663	155.563	0	
17187	-308.302	130.784	179.09	0	-309.874	130.139	179.09	0	
17188	-309.48	104.952	201.175	0	-306.127	107.565	201.175	0	
17189	-298.765	78.2754	221.639	0	-299.915	80.0835	221.639	0	
17190	-292.284	50.9682	240.32	0	-291.288	49.1601	240.32	0	
17191	-280.537	23.2505	257.065	0	-280.316	20.6377	257.065	0	
17192	-265.774	-4.65428	271.741	0	-267.087	-4.00896	271.741	0	
17193	-246.284	-32.5216	284.229	0	-251.707	-29.6216	284.229	0	
17194	-231.623	-60.1271	294.428	0	-234.301	-59.4818	294.428	0	
17195	-219.018	-87.2485	302.257	0	-215.008	-89.8613	302.257	0	
17196	-191.569	-113.667	307.652	0	-193.984	-115.476	307.652	0	
17197	-175.981	-139.171	310.57	0	-171.399	-137.363	310.57	0	
17198	-147.066	-163.554	310.988	0	-147.433	-160.942	310.988	0	
17199	-125.645	-186.621	308.901	0	-122.281	-187.266	308.901	0	
17200	-90.797	-208.185	304.328	0	-96.1435	-211.085	304.328	0	
17201	-69.5786	-228.072	297.304	0	-69.2323	-228.718	297.304	0	
17202	-46.0544	-246.124	287.887	0	-41.7636	-243.511	287.887	0	
17203	-11.1562	-262.193	276.152	0	-13.9587	-260.385	276.152	0	
17204	9.01148	-276.152	262.193	0	13.9587	-277.96	262.193	0	
17205	45.3607	-287.887	246.124	0	41.7636	-290.5	246.124	0	
17206	64.8552	-297.304	228.072	0	69.2323	-296.659	228.072	0	
17207	104.921	-304.328	208.185	0	96.1435	-301.428	208.185	0	
17208	119.553	-308.901	186.621	0	122.281	-308.256	186.621	0	
17209	143.859	-310.988	163.554	0	147.433	-313.601	163.554	0	
17210	170.593	-310.57	139.171	0	171.399	-312.378	139.171	0	
17211	186.002	-307.652	113.667	0	193.984	-305.844	113.667	0	
17212	215.337	-302.257	87.2485	0	215.008	-299.644	87.2485	0	
17213	224.939	-294.428	60.1271	0	234.301	-295.073	60.1271	0	
17214	259.96	-284.229	32.5216	0	251.707	-287.129	32.5216	0	
17215	261.062	-271.741	4.65427	0	267.087	-272.386	4.65427	0	
17216	280.627	-257.065	-23.2505	0	280.316	-254.452	-23.2505	0	
17217	291.957	-240.32	-50.9682	0	291.288	-238.512	-50.9682	0	
17218	299.643	-221.639	-78.2754	0	299.915	-223.448	-78.2754	0	
17219	313.052	-201.175	-104.952	0	306.127	-203.787	-104.952	0	
17220	308.979	-179.09	-130.784	0	309.874	-178.445	-130.784	0	
17221	328.227	-155.563	-155.563	0	311.127	-152.663	-155.563	0	
17222	308.979	-130.784	-179.09	0	309.874	-130.139	-179.09	0	
17223	313.052	-104.952	-201.175	0	306.127	-107.565	-201.175	0	
17224	299.643	-78.2754	-221.639	0	299.915	-80.0835	-221.639	0	
17225	291.957	-50.9682	-240.32	0	291.288	-49.1601	-240.32	0	
17226	280.627	-23.2505	-257.065	0	280.316	-20.6377	-257.065	0	
17227	261.062	4.65428	-271.741	0	267.087	4.00896	-271.741	0	
17228	259.96	32.5216	-284.229	0	251.707	29.6216	-284.229	0	
17229	224.939	60.1271	-294.428	0	234.301	59.4818	-294.428	0	
17230	215.337	87.2485	-302.257	0	215.008	89.8613	-302.257	0	
17231	186.002	113.667	-307.652	0	193.984	115.476	-307.652	0	
17232	170.593	139.171	-310.57	0	171.399	137.363	-310.57	0	
17233	143.859	163.554	-310.988	0	147.433	160.942	-310.988	0	
17234	119.553	186.621	-308.901	0	122.281	187.266	-308.901	0	
17235	104.921	208.185	-304.328	0	96.1435	211.085	-304.328	0	
17236	64.8552	228.072	-297.304	0	69.2323	228.718	-297.304	0	
17237	45.3607	246.124	-287.887	0	41.7636	243.511	-287.887	0	
17238	9.01148	262.193	-276.152	0	13.9587	260.385	-276.152	0	
17239	-11.1562	276.152	-262.193	0	-13.9587	277.96	-262.193	0	
17240	-46.0544	287.887	-246.124	0	-41.7636	290.5	-246.124	0	
17241	-69.5786	297.304	-228.072	0	-69.2323	296.659	-228.072	0	
17242	-90.797	304.328	-208.185	0	-96.1435	301.428	-208.185	0	
17243	-125.645	308.901	-186.621	0	-122.281	308.256	-186.621	0	
17244	-147.066	310.988	-163.554	0	-147.433	313.601	-163.554	0	
17245	-175.981	310.57	-139.171	0	-171.399	312.378	-139.171	0	
17246	-191.569	307.652	-113.667	0	-193.984	305.844	-113.667	0	
17247	-219.018	302.257	-87.2485	0	-215.008	299.644	-87.2485	0	
17248	-231.623	294.428	-60.1271	0	-234.301	295.073	-60.1271	0	
17249	-246.284	284.229	-32.5216	0	-251.707	287.129	-32.5216	0	
17250	-265.774	271.741	-4.65427	0	-267.087	272.386	-4.65427	0	
17251	-280.537	257.065	23.2505	0	-280.316	254.452	23.2505	0	
17252	-292.284	240.32	50.9682	0	-291.288	238.512	50.9682	0	
17253	-298.765	221.639	78.2754	0	-299.915	223.448	78.2754	0	
17254	-309.48	201.175	104.952	0	-306.127	203.787	104.952	0	
17255	-308.302	179.09	130.784	0	-309.874	178.445	130.784	0	
17256	-307.827	155.563	155.563	0	-311.127	152.663	155.563	0	
17257	-308.302	130.784	179.09	0	-309.874	130.139	179.09	0	
17258	-309.48	104.952	201.175	0	-306.127	107.565	201.175	0	
17259	-298.765	78.2754	221.639	0	-299.915	80.0835	221.639	0	
17260	-292.284	50.9682	240.32	0	-291.288	49.1601	240.32	0	
17261	-280.537	23.2505	257.065	0	-280.316	20.6377	257.065	0	
17262	-265.774	-4.65428	271.741	0	-267.087	-4.00896	271.741	0	
17263	-246.284	-32.5216	284.229	0	-251.707	-29.6216	284.229	0	
17264	-231.623	-60.1271	294.428	0	-234.301	-59.4818	294.428	0	
17265	-219.018	-87.2485	302.257	0	-215.008	-89.8613	302.257	0	
17266	-191.569	-113.667	307.652	0	-193.984	-115.476	307.652	0	
17267	-175.981	-139.171	310.57	0	-171.399	-137.363	310.57	0	
17268	-147.066	-163.554	310.988	0	-147.433	-160.942	310.988	0	
17269	-125.645	-186.621	308.901	0	-122.281	-187.266	308.901	0	
17270	-90.797	-208.185	304.328	0	-96.1435	-211.085	304.328	0	
17271	-69.5786	-228.072	297.304	0	-69.2323	-228.718	297.304	0	
17272	-46.0544	-246.124	287.887	0	-41.7636	-243.511	287.887	0	
17273	-11.1562	-262.193	276.152	0	-13.9587	-260.385	276.152	0	
17274	9.01148	-276.152	262.193	0	13.9587	-277.96	262.193	0	
17275	45.3607	-287.887	246.124	0	41.7636	-290.5	246.124	0	
17276	64.8552	-297.304	228.072	0	69.2323	-296.659	228.072	0	
17277	104.921	-304.328	208.185	0	96.1435	-301.428	208.185	0	
17278	119.553	-308.901	186.621	0	122.281	-308.256	186.621	0	
17279	143.859	-310.988	163.554	0	147.433	-313.601	163.554	0	
17280	170.593	-310.57	139.171	0	171.399	-312.378	139.171	0	
17281	186.002	-307.652	113.667	0	193.984	-305.844	113.667	0	
17282	215.337	-302.257	87.2485	0	215.008	-299.644	87.2485	0	
17283	224.939	-294.428	60.1271	0	234.301	-295.073	60.1271	0	
17284	259.96	-284.229	32.5216	0	251.707	-287.129	32.5216	0	
17285	261.062	-271.741	4.65428	0	267.087	-272.386	4.65428	0	
17286	280.627	-257.065	-23.2505	0	280.316	-254.452	-23.2505	0	
17287	291.957	-240.32	-50.9682	0	291.288	-238.512	-50.9682	0	
17288	299.643	-221.639	-78.2754	0	299.915	-223.448	-78.2754	0	
17289	313.052	-201.175	-104.952	0	306.127	-203.787	-104.952	0	
17290	308.979	-179.09	-130.784	0	309.874	-178.445	-130.784	0	
17291	328.227	-155.563	-155.563	0	311.127	-152.663	-155.563	0	
17292	308.979	-130.784	-179.09	0	309.874	-130.139	-179.09	0	
17293	313.052	-104.952	-201.175	0	306.127	-107.565	-201.175	0	
17294	299.643	-78.2754	-221.639	0	299.915	-80.0835	-221.639	0	
17295	291.957	-50.9682	-240.32	0	291.288	-49.1601	-240.32	0	
17296	280.627	-23.2505	-257.065	0	280.316	-20.6377	-257.065	0	
17297	261.062	4.65428	-271.741	0	267.087	4.00896	-271.741	0	
17298	259.96	32.5216	-284.229	0	251.707	29.6216	-284.229	0	
17299	224.939	60.1271	-294.428	0	234.301	59.4818	-294.428	0	
17300	215.337	87.2485	-302.257	0	215.008	89.8613	-302.257	0	
17301	186.002	113.667	-307.652	0	193.984	115.476	-307.652	0	
17302	170.593	139.171	-310.57	0	171.399	137.363	-310.57	0	
17303	143.859	163.554	-310.988	0	147.433	160.942	-310.988	0	
17304	119.553	186.621	-308.901	0	122.281	187.266	-308.901	0	
17305	104.921	208.185	-304.328	0	96.1435	211.085	-304.328	0	
17306	64.8552	228.072	-297.304	0	69.2323	228.718	-297.304	0	
17307	45.3607	246.124	-287.887	0	41.7636	243.511	-287.887	0	
17308	9.01148	262.193	-276.152	0	13.9587	260.385	-276.152	0	
17309	-11.1562	276.152	-262.193	0	-13.9587	277.96	-262.193	0	
17310	-46.0544	287.887	-246.124	0	-41.7636	290.5	-246.124	0	
17311	-69.5786	297.304	-228.072	0	-69.2323	296.659	-228.072	0	
17312	-90.797	304.328	-208.185	0	-96.1435	301.428	-208.185	0	
17313	-125.645	308.901	-186.621	0	-122.281	308.256	-186.621	0	
17314	-147.066	310.988	-163.554	0	-147.433	313.601	-163.554	0	
17315	-175.981	310.57	-139.171	0	-171.399	312.378	-139.171	0	
17316	-191.569	307.652	-113.667	0	-193.984	305.844	-113.667	0	
17317	-219.018	302.257	-87.2485	0	-215.008	299.644	-87.2485	0	
17318	-231.623	294.428	-60.1271	0	-234.301	295.073	-60.1271	0	
17319	-246.284	284.229	-32.5216	0	-251.707	287.129	-32.5216	0	
17320	-265.774	271.741	-4.65428	0	-267.087	272.386	-4.65428	0	
17321	-280.537	257.065	23.2505	0	-280.316	254.452	23.2505	0	
17322	-292.284	240.32	50.9682	0	-291.288	238.512	50.9682	0	
17323	-298.765	221.639	78.2754	0	-299.915	223.448	78.2754	0	
17324	-309.48	201.175	104.952	0	-306.127	203.787	104.952	0	
17325	-308.302	179.09	130.784	0	-309.874	178.445	130.784	0	
17326	-307.827	155.563	155.563	0	-311.127	152.663	155.563	0	
17327	-308.302	130.784	179.09	0	-309.874	130.139	179.09	0	
17328	-309.48	104.952	201.175	0	-306.127	107.565	201.175	0	
17329	-298.765	78.2754	221.639	0	-299.915	80.0835	221.639	0	
17330	-292.284	50.9682	240.32	0	-291.288	49.1601	240.32	0	
17331	-280.537	23.2505	257.065	0	-280.316	20.6377	257.065	0	
17332	-265.774	-4.65428	271.741	0	-267.087	-4.00896	271.741	0	
17333	-246.284	-32.5216	284.229	0	-251.707	-29.6216	284.229	0	
17334	-231.623	-60.1271	294.428	0	-234.301	-59.4818	294.428	0	
17335	-219.018	-87.2485	302.257	0	-215.008	-89.8613	302.257	0	
17336	-191.569	-113.667	307.652	0	-193.984	-115.476	307.652	0	
17337	-175.981	-139.171	310.57	0	-171.399	-137.363	310.57	0	
17338	-147.066	-163.554	310.988	0	-147.433	-160.942	310.988	0	
17339	-125.645	-186.621	308.901	0	-122.281	-187.266	308.901	0	
17340	-90.797	-208.185	304.328	0	-96.1435	-211.085	304.328	0	
17341	-69.5786	-228.072	297.304	0	-69.2323	-228.718	297.304	0	
17342	-46.0544	-246.124	287.887	0	-41.7636	-243.511	287.887	0	
17343	-11.1562	-262.193	276.152	0	-13.9587	-260.385	276.152	0	
17344	9.01148	-276.152	262.193	0	13.9587	-277.96	262.193	0	
17345	45.3607	-287.887	246.124	0	41.7636	-290.5	246.124	0	
17346	64.8552	-297.304	228.072	0	69.2323	-296.659	228.072	0	
17347	104.921	-304.328	208.185	0	96.1435	-301.428	208.185	0	
17348	119.553	-308.901	186.621	0	122.281	-308.256	186.621	0	
17349	143.859	-310.988	163.554	0	147.433	-313.601	163.554	0	
17350	170.593	-310.57	139.171	0	171.399	-312.378	139.171	0	
17351	186.002	-307.652	113.667	0	193.984	-305.844	113.667	0	
17352	215.337	-302.257	87.2485	0	215.008	-299.644	87.2485	0	
17353	224.939	-294.428	60.1271	0	234.301	-295.073	60.1271	0	
17354	259.96	-284.229	32.5216	0	251.707	-287.129	32.5216	0	
17355	261.062	-271.741	4.65428	0	267.087	-272.386	4.65428	0	
17356	280.627	-257.065	-23.2505	0	280.316	-254.452	-23.2505	0	
17357	291.957	-240.32	-50.9682	0	291.288	-238.512	-50.9682	0	
17358	299.643	-221.639	-78.2754	0	299.915	-223.448	-78.2754	0	
17359	313.052	-201.175	-104.952	0	306.127	-203.787	-104.952	0	
17360	308.979	-179.09	-130.784	0	309.874	-178.445	-130.784	0	
17361	328.227	-155.563	-155.563	0	311.127	-152.663	-155.563	0	
17362	308.979	-130.784	-179.09	0	309.874	-130.139	-179.09	0	
17363	313.052	-104.952	-201.175	0	306.127	-107.565	-201.175	0	
17364	299.643	-78.2754	-221.639	0	299.915	-80.0835	-221.639	0	
17365	291.957	-50.9682	-240.32	0	291.288	-49.1601	-240.32	0	
17366	280.627	-23.2505	-257.065	0	280.316	-20.6377	-257.065	0	
17367	261.062	4.65428	-271.741	0	267.087	4.00896	-271.741	0	
17368	259.96	32.5216	-284.229	0	251.707	29.6216	-284.229	0	
17369	224.939	60.1271	-294.428	0	234.301	59.4818	-294.428	0	
17370	215.337	87.2485	-302.257	0	215.008	89.8613	-302.257	0	
17371	186.002	113.667	-307.652	0	193.984	115.476	-307.652	0	
17372	170.593	139.171	-310.57	0	171.399	137.363	-310.57	0	
17373	143.859	163.554	-310.988	0	147.433	160.942	-310.988	0	
17374	119.553	186.621	-308.901	0	122.281	187.266	-308.901	0	
17375	104.921	208.185	-304.328	0	96.1435	211.085	-304.328	0	
17376	64.8552	228.072	-297.304	0	69.2323	228.718	-297.304	0	
17377	45.3607	246.124	-287.887	0	41.7636	243.511	-287.887	0	
17378	9.01148	262.193	-276.152	0	13.9587	260.385	-276.152	0	
17379	-11.1562	276.152	-262.193	0	-13.9587	277.96	-262.193	0	
17380	-46.0544	287.887	-246.124	0	-41.7636	290.5	-246.124	0	
17381	-69.5786	297.304	-228.072	0	-69.2323	296.659	-228.072	0	
17382	-90.797	304.328	-208.185	0	-96.1435	301.428	-208.185	0	
17383	-125.645	308.901	-186.621	0	-122.281	308.256	-186.621	0	
17384	-147.066	310.988	-163.554	0	-147.433	313.601	-163.554	0	
17385	-175.981	310.57	-139.171	0	-171.399	312.378	-139.171	0	
17386	-191.569	307.652	-113.667	0	-193.984	305.844	-113.667	0	
17387	-219.018	302.257	-87.2485	0	-215.008	299.644	-87.2485	0	
17388	-231.623	294.428	-60.1271	0	-234.301	295.073	-60.1271	0	
17389	-246.284	284.229	-32.5216	0	-251.707	287.129	-32.5216	0	
17390	-265.774	271.741	-4.65428	0	-267.087	272.386	-4.65428	0	
17391	-280.537	257.065	23.2505	0	-280.316	254.452	23.2505	0	
17392	-292.284	240.32	50.9682	0	-291.288	238.512	50.9682	0	
17393	-298.765	221.639	78.2754	0	-299.915	223.448	78.2754	0	
17394	-309.48	201.175	104.952	0	-306.127	203.787	104.952	0	
17395	-308.302	179.09	130.784	0	-309.874	178.445	130.784	0	
17396	-307.827	155.563	155.563	0	-311.127	152.663	155.563	0	
17397	-308.302	130.784	179.09	0	-309.874	130.139	179.09	0	
17398	-309.48	104.952	201.175	0	-306.127	107.565	201.175	0	
17399	-298.765	78.2754	221.639	0	-299.915	80.0835	221.639	0	
17400	-292.284	50.9682	240.32	0	-291.288	49.1601	240.32	0	
17401	-280.537	23.2505	257.065	0	-280.316	20.6377	257.065	0	
17402	-265.774	-4.65428	271.741	0	-267.087	-4.00896	271.741	0	
17403	-246.284	-32.5216	284.229	0	-251.707	-29.6216	284.229	0	
17404	-231.623	-60.1271	294.428	0	-234.301	-59.4818	294.428	0	
17405	-219.018	-87.2485	302.257	0	-215.008	-89.8613	302.257	0	
17406	-191.569	-113.667	307.652	0	-193.984	-115.476	307.652	0	
17407	-175.981	-139.171	310.57	0	-171.399	-137.363	310.57	0	
17408	-147.066	-163.554	310.988	0	-147.433	-160.942	310.988	0	
17409	-125.645	-186.621	308.901	0	-122.281	-187.266	308.901	0	
17410	-90.797	-208.185	304.328	0	-96.1435	-211.085	304.328	0	
17411	-69.5786	-228.072	297.304	0	-69.2323	-228.718	297.304	0	
17412	-46.0544	-246.124	287.887	0	-41.7636	-243.511	287.887	0	
17413	-11.1562	-262.193	276.152	0	-13.9587	-260.385	276.152	0	
17414	9.01148	-276.152	262.193	0	13.9587	-277.96	262.193	0	
17415	45.3607	-287.887	246.124	0	41.7636	-290.5	246.124	0	
17416	64.8552	-297.304	228.072	0	69.2323	-296.659	228.072	0	
17417	104.921	-304.328	208.185	0	96.1435	-301.428	208.185	0	
17418	119.553	-308.901	186.621	0	122.281	-308.256	186.621	0	
17419	143.859	-310.988	163.554	0	147.433	-313.601	163.554	0	
17420	170.593	-310.57	139.171	0	171.399	-312.378	139.171	0	
17421	186.002	-307.652	113.667	0	193.984	-305.844	113.667	0	
17422	215.337	-302.257	87.2485	0	215.008	-299.644	87.2485	0	
17423	224.939	-294.428	60.1271	0	234.301	-295.073	60.1271	0	
17424	259.96	-284.229	32.5216	0	251.707	-287.129	32.5216	0	
17425	261.062	-271.741	4.65428	0	267.087	-272.386	4.65428	0	
17426	280.627	-257.065	-23.2505	0	280.316	-254.452	-23.2505	0	
17427	291.957	-240.32	-50.9682	0	291.288	-238.512	-50.9682	0	
17428	299.643	-221.639	-78.2754	0	299.915	-223.448	-78.2754	0	
17429	313.052	-201.175	-104.952	0	306.127	-203.787	-104.952	0	
17430	308.979	-179.09	-130.784	0	309.874	-178.445	-130.784	0	
17431	328.227	-155.563	-155.563	0	311.127	-152.663	-155.563	0	
17432	308.979	-130.784	-179.09	0	309.874	-130.139	-179.09	0	
17433	313.052	-104.952	-201.175	0	306.127	-107.565	-201.175	0	
17434	299.643	-78.2754	-221.639	0	299.915	-80.0835	-221.639	0	
17435	291.957	-50.9682	-240.32	0	291.288	-49.1601	-240.32	0	
17436	280.627	-23.2505	-257.065	0	280.316	-20.6377	-257.065	0	
17437	261.062	4.65428	-271.741	0	267.087	4.00896	-271.741	0	
17438	259.96	32.5216	-284.229	0	251.707	29.6216	-284.229	0	
17439	224.939	60.1271	-294.428	0	234.301	59.4818	-294.428	0	
17440	215.337	87.2485	-302.257	0	215.008	89.8613	-302.257	0	
17441	186.002	113.667	-307.652	0	193.984	115.476	-307.652	0	
17442	170.593	139.171	-310.57	0	171.399	137.363	-310.57	0	
17443	143.859	163.554	-310.988	0	147.433	160.942	-310.988	0	
17444	119.553	186.621	-308.901	0	122.281	187.266	-308.901	0	
17445	104.921	208.185	-304.328	0	96.1435	211.085	-304.328	0	
17446	64.8552	228.072	-297.304	0	69.2323	228.718	-297.304	0	
17447	45.3607	246.124	-287.887	0	41.7636	243.511	-287.887	0	
17448	9.01148	262.193	-276.152	0	13.9587	260.385	-276.152	0	
17449	-11.1562	276.152	-262.193	0	-13.9587	277.96	-262.193	0	
17450	-46.0544	287.887	-246.124	0	-41.7636	290.5	-246.124	0	
17451	-69.5786	297.304	-228.072	0	-69.2323	296.659	-228.072	0	
17452	-90.797	304.328	-208.185	0	-96.1435	301.428	-208.185	0	
17453	-125.645	308.901	-186.621	0	-122.281	308.256	-186.621	0	
17454	-147.066	310.988	-163.554	0	-147.433	313.601	-163.554	0	
17455	-175.981	310.57	-139.171	0	-171.399	312.378	-139.171	0	
17456	-191.569	307.652	-113.667	0	-193.984	305.844	-113.667	0	
17457	-219.018	302.257	-87.2485	0	-215.008	299.644	-87.2485	0	
17458	-231.623	294.428	-60.1271	0	-234.301	295.073	-60.1271	0	
17459	-246.284	284.229	-32.5216	0	-251.707	287.129	-32.5216	0	
17460	-265.774	271.741	-4.65428	0	-267.087	272.386	-4.65428	0	
17461	-280.537	257.065	23.2505	0	-280.316	254.452	23.2505	0	
17462	-292.284	240.32	50.9682	0	-291.288	238.512	50.9682	0	
17463	-298.765	221.639	78.2754	0	-299.915	223.448	78.2754	0	
17464	-309.48	201.175	104.952	0	-306.127	203.787	104.952	0	
17465	-308.302	179.09	130.784	0	-309.874	178.445	130.784	0	
17466	-307.827	155.563	155.563	0	-311.127	152.663	155.563	0	
17467	-308.302	130.784	179.09	0	-309.874	130.139	179.09	0	
17468	-309.48	104.952	201.175	0	-306.127	107.565	201.175	0	
17469	-298.765	78.2754	221.639	0	-299.915	80.0835	221.639	0	
17470	-292.284	50.9682	240.32	0	-291.288	49.1601	240.32	0	
17471	-280.537	23.2505	257.065	0	-280.316	20.6377	257.065	0	
17472	-265.774	-4.65428	271.741	0	-267.087	-4.00896	271.741	0	
17473	-246.284	-32.5216	284.229	0	-251.707	-29.6216	284.229	0	
17474	-231.623	-60.1271	294.428	0	-234.301	-59.4818	294.428	0	
17475	-219.018	-87.2485	302.257	0	-215.008	-89.8613	302.257	0	
17476	-191.569	-113.667	307.652	0	-193.984	-115.476	307.652	0	
17477	-175.981	-139.171	310.57	0	-171.399	-137.363	310.57	0	
17478	-147.066	-163.554	310.988	0	-147.433	-160.942	310.988	0	
17479	-125.645	-186.621	308.901	0	-122.281	-187.266	308.901	0	
17480	-90.797	-208.185	304.328	0	-96.1435	-211.085	304.328	0	
17481	-69.5786	-228.072	297.304	0	-69.2323	-228.718	297.304	0	
17482	-46.0544	-246.124	287.887	0	-41.7636	-243.511	287.887	0	
17483	-11.1562	-262.193	276.152	0	-13.9587	-260.385	276.152	0	
17484	9.01148	-276.152	262.193	0	13.9587	-277.96	262.193	0	
17485	45.3607	-287.887	246.124	0	41.7636	-290.5	246.124	0	
17486	64.8552	-297.304	228.072	0	69.2323	-296.659	228.072	0	
17487	104.921	-304.328	208.185	0	96.1435	-301.428	208.185	0	
17488	119.553	-308.901	186.621	0	122.281	-308.256	186.621	0	
17489	143.859	-310.988	163.554	0	147.433	-313.601	163.554	0	
17490	170.593	-310.57	139.171	0	171.399	-312.378	139.171	0	
17491	186.002	-307.652	113.667	0	193.984	-305.844	113.667	0	
17492	215.337	-302.257	87.2485	0	215.008	-299.644	87.2485	0	
17493	224.939	-294.428	60.1271	0	234.301	-295.073	60.1271	0	
17494	259.96	-284.229	32.5216	0	251.707	-287.129	32.5216	0	
17495	261.062	-271.741	4.65428	0	267.087	-272.386	4.65428	0	
17496	280.627	-257.065	-23.2505	0	280.316	-254.452	-23.2505	0	
17497	291.957	-240.32	-50.9682	0	291.288	-238.512	-50.9682	0	
17498	299.643	-221.639	-78.2754	0	299.915	-223.448	-78.2754	0	
17499	313.052	-201.175	-104.952	0	306.127	-203.787	-104.952	0	
17500	308.979	-179.09	-130.784	0	309.874	-178.445	-130.784	0	
17501	328.227	-155.563	-155.563	0	311.127	-152.663	-155.563	0	
17502	308.979	-130.784	-179.09	0	309.874	-130.139	-179.09	0	
17503	313.052	-104.952	-201.175	0	306.127	-107.565	-201.175	0	
17504	299.643	-78.2754	-221.639	0	299.915	-80.0835	-221.639	0	
17505	291.957	-50.9682	-240.32	0	291.288	-49.1601	-240.32	0	
17506	280.627	-23.2505	-257.065	0	280.316	-20.6377	-257.065	0	
17507	261.062	4.65427	-271.741	0	267.087	4.00896	-271.741	0	
17508	259.96	32.5216	-284.229	0	251.707	29.6216	-284.229	0	
17509	224.939	60.1271	-294.428	0	234.301	59.4818	-294.428	0	
