seq:	Ia	Ib	Ic	In	Va	Vb	Vc	Vn
15108	123.948	-315.922	184.924	0	122.281	-308.901	186.621	0	
15109	149.444	-318.056	162.068	0	147.433	-310.988	163.554	0	
15110	173.736	-317.629	137.906	0	171.399	-310.57	139.171	0	
15111	196.63	-314.644	112.634	0	193.984	-307.652	113.667	0	
15112	217.94	-309.126	86.4554	0	215.008	-302.257	87.2485	0	
15113	237.496	-301.12	59.5805	0	234.301	-294.428	60.1271	0	
15114	255.139	-290.688	32.226	0	251.707	-284.229	32.5216	0	
15115	270.729	-277.917	4.61196	0	267.087	-271.741	4.65427	0	
15116	284.138	-262.908	-23.0392	0	280.316	-257.065	-23.2505	0	
15117	295.26	-245.782	-50.5048	0	291.288	-240.32	-50.9682	0	
15118	304.005	-226.677	-77.5638	0	299.915	-221.639	-78.2754	0	
15119	310.302	-205.747	-103.998	0	306.127	-201.175	-104.952	0	
15120	314.1	-183.16	-129.596	0	309.874	-179.09	-130.784	0	
15121	315.37	-159.099	-154.149	0	311.127	-155.563	-155.563	0	
15122	314.1	-133.757	-177.462	0	309.874	-130.784	-179.09	0	
15123	310.302	-107.338	-199.346	0	306.127	-104.952	-201.175	0	
15124	304.005	-80.0544	-219.625	0	299.915	-78.2754	-221.639	0	
15125	295.26	-52.1265	-238.135	0	291.288	-50.9682	-240.32	0	
15126	284.138	-23.779	-254.728	0	280.316	-23.2505	-257.065	0	
15127	270.729	4.76005	-269.27	0	267.087	4.65428	-271.741	0	
15128	255.139	33.2608	-281.645	0	251.707	32.5216	-284.229	0	
15129	237.496	61.4937	-291.751	0	234.301	60.1271	-294.428	0	
15130	217.94	89.2315	-299.509	0	215.008	87.2485	-302.257	0	
15131	196.63	116.251	-304.855	0	193.984	113.667	-307.652	0	
15132	173.736	142.334	-307.747	0	171.399	139.171	-310.57	0	
15133	149.444	167.272	-308.161	0	147.433	163.554	-310.988	0	
15134	123.948	190.862	-306.093	0	122.281	186.621	-308.901	0	
15135	97.4546	212.916	-301.561	0	96.1435	208.185	-304.328	0	
15136	70.1763	233.256	-294.602	0	69.2323	228.072	-297.304	0	
15137	42.3331	251.717	-285.27	0	41.7636	246.124	-287.887	0	
15138	14.149	268.152	-273.641	0	13.9587	262.193	-276.152	0	
15139	-14.149	282.428	-259.81	0	-13.9587	276.152	-262.193	0	
15140	-42.3331	294.43	-243.886	0	-41.7636	287.887	-246.124	0	
15141	-70.1763	304.061	-225.999	0	-69.2323	297.304	-228.072	0	
15142	-97.4546	311.245	-206.292	0	-96.1435	304.328	-208.185	0	
15143	-123.948	315.922	-184.924	0	-122.281	308.901	-186.621	0	
15144	-149.444	318.056	-162.068	0	-147.433	310.988	-163.554	0	
15145	-173.736	317.629	-137.906	0	-171.399	310.57	-139.171	0	
15146	-196.63	314.644	-112.634	0	-193.984	307.652	-113.667	0	
15147	-217.94	309.126	-86.4554	0	-215.008	302.257	-87.2485	0	
15148	-237.496	301.12	-59.5805	0	-234.301	294.428	-60.1271	0	
15149	-255.139	290.688	-32.226	0	-251.707	284.229	-32.5216	0	
15150	-270.729	277.917	-4.61196	0	-267.087	271.741	-4.65427	0	
15151	-284.138	262.908	23.0392	0	-280.316	257.065	23.2505	0	
15152	-295.26	245.782	50.5048	0	-291.288	240.32	50.9682	0	
15153	-304.005	226.677	77.5638	0	-299.915	221.639	78.2754	0	
15154	-310.302	205.747	103.998	0	-306.127	201.175	104.952	0	
15155	-314.1	183.16	129.596	0	-309.874	179.09	130.784	0	
15156	-315.37	159.099	154.149	0	-311.127	155.563	155.563	0	
15157	-314.1	133.757	177.462	0	-309.874	130.784	179.09	0	
15158	-310.302	107.338	199.346	0	-306.127	104.952	201.175	0	
15159	-304.005	80.0544	219.625	0	-299.915	78.2754	221.639	0	
15160	-295.26	52.1265	238.135	0	-291.288	50.9682	240.32	0	
15161	-284.138	23.779	254.728	0	-280.316	23.2505	257.065	0	
15162	-270.729	-4.76005	269.27	0	-267.087	-4.65428	271.741	0	
15163	-255.139	-33.2608	281.645	0	-251.707	-32.5216	284.229	0	
15164	-237.496	-61.4937	291.751	0	-234.301	-60.1271	294.428	0	
15165	-217.94	-89.2315	299.509	0	-215.008	-87.2485	302.257	0	
15166	-196.63	-116.251	304.855	0	-193.984	-113.667	307.652	0	
15167	-173.736	-142.334	307.747	0	-171.399	-139.171	310.57	0	
15168	-149.444	-167.272	308.161	0	-147.433	-163.554	310.988	0	
15169	-123.948	-190.862	306.093	0	-122.281	-186.621	308.901	0	
15170	-97.4546	-212.916	301.561	0	-96.1435	-208.185	304.328	0	
15171	-70.1763	-233.256	294.602	0	-69.2323	-228.072	297.304	0	
15172	-42.3331	-251.717	285.27	0	-41.7636	-246.124	287.887	0	
15173	-14.149	-268.152	273.641	0	-13.9587	-262.193	276.152	0	
15174	14.149	-282.428	259.81	0	13.9587	-276.152	262.193	0	
15175	42.3331	-294.43	243.886	0	41.7636	-287.887	246.124	0	
15176	70.1763	-304.061	225.999	0	69.2323	-297.304	228.072	0	
15177	97.4546	-311.245	206.292	0	96.1435	-304.328	208.185	0	
15178	123.948	-315.922	184.924	0	122.281	-308.901	186.621	0	
15179	149.444	-318.056	162.068	0	147.433	-310.988	163.554	0	
15180	173.736	-317.629	137.906	0	171.399	-310.57	139.171	0	
15181	196.63	-314.644	112.634	0	193.984	-307.652	113.667	0	
15182	217.94	-309.126	86.4554	0	215.008	-302.257	87.2485	0	
15183	237.496	-301.12	59.5805	0	234.301	-294.428	60.1271	0	
15184	255.139	-290.688	32.226	0	251.707	-284.229	32.5216	0	
15185	270.729	-277.917	4.61196	0	267.087	-271.741	4.65427	0	
15186	284.138	-262.908	-23.0392	0	280.316	-257.065	-23.2505	0	
15187	295.26	-245.782	-50.5048	0	291.288	-240.32	-50.9682	0	
15188	304.005	-226.677	-77.5638	0	299.915	-221.639	-78.2754	0	
15189	310.302	-205.747	-103.998	0	306.127	-201.175	-104.952	0	
15190	314.1	-183.16	-129.596	0	309.874	-179.09	-130.784	0	
15191	315.37	-159.099	-154.149	0	311.127	-155.563	-155.563	0	
15192	314.1	-133.757	-177.462	0	309.874	-130.784	-179.09	0	
15193	310.302	-107.338	-199.346	0	306.127	-104.952	-201.175	0	
15194	304.005	-80.0544	-219.625	0	299.915	-78.2754	-221.639	0	
15195	295.26	-52.1265	-238.135	0	291.288	-50.9682	-240.32	0	
15196	284.138	-23.779	-254.728	0	280.316	-23.2505	-257.065	0	
15197	270.729	4.76005	-269.27	0	267.087	4.65428	-271.741	0	
15198	255.139	33.2608	-281.645	0	251.707	32.5216	-284.229	0	
15199	237.496	61.4937	-291.751	0	234.301	60.1271	-294.428	0	
15200	217.94	89.2315	-299.509	0	215.008	87.2485	-302.257	0	
15201	196.63	116.251	-304.855	0	193.984	113.667	-307.652	0	
15202	173.736	142.334	-307.747	0	171.399	139.171	-310.57	0	
15203	149.444	167.272	-308.161	0	147.433	163.554	-310.988	0	
15204	123.948	190.862	-306.093	0	122.281	186.621	-308.901	0	
15205	97.4546	212.916	-301.561	0	96.1435	208.185	-304.328	0	
15206	70.1763	233.256	-294.602	0	69.2323	228.072	-297.304	0	
15207	42.3331	251.717	-285.27	0	41.7636	246.124	-287.887	0	
15208	14.149	268.152	-273.641	0	13.9587	262.193	-276.152	0	
15209	-14.149	282.428	-259.81	0	-13.9587	276.152	-262.193	0	
15210	-42.3331	294.43	-243.886	0	-41.7636	287.887	-246.124	0	
15211	-70.1763	304.061	-225.999	0	-69.2323	297.304	-228.072	0	
15212	-97.4546	311.245	-206.292	0	-96.1435	304.328	-208.185	0	
15213	-123.948	315.922	-184.924	0	-122.281	308.901	-186.621	0	
15214	-149.444	318.056	-162.068	0	-147.433	310.988	-163.554	0	
15215	-173.736	317.629	-137.906	0	-171.399	310.57	-139.171	0	
15216	-196.63	314.644	-112.634	0	-193.984	307.652	-113.667	0	
15217	-217.94	309.126	-86.4554	0	-215.008	302.257	-87.2485	0	
15218	-237.496	301.12	-59.5805	0	-234.301	294.428	-60.1271	0	
15219	-255.139	290.688	-32.226	0	-251.707	284.229	-32.5216	0	
15220	-270.729	277.917	-4.61196	0	-267.087	271.741	-4.65427	0	
15221	-284.138	262.908	23.0392	0	-280.316	257.065	23.2505	0	
15222	-295.26	245.782	50.5048	0	-291.288	240.32	50.9682	0	
15223	-304.005	226.677	77.5638	0	-299.915	221.639	78.2754	0	
15224	-310.302	205.747	103.998	0	-306.127	201.175	104.952	0	
15225	-314.1	183.16	129.596	0	-309.874	179.09	130.784	0	
15226	-315.37	159.099	154.149	0	-311.127	155.563	155.563	0	
15227	-314.1	133.757	177.462	0	-309.874	130.784	179.09	0	
15228	-310.302	107.338	199.346	0	-306.127	104.952	201.175	0	
15229	-304.005	80.0544	219.625	0	-299.915	78.2754	221.639	0	
15230	-295.26	52.1265	238.135	0	-291.288	50.9682	240.32	0	
15231	-284.138	23.779	254.728	0	-280.316	23.2505	257.065	0	
15232	-270.729	-4.76005	269.27	0	-267.087	-4.65428	271.741	0	
15233	-255.139	-33.2608	281.645	0	-251.707	-32.5216	284.229	0	
15234	-237.496	-61.4937	291.751	0	-234.301	-60.1271	294.428	0	
15235	-217.94	-89.2315	299.509	0	-215.008	-87.2485	302.257	0	
15236	-196.63	-116.251	304.855	0	-193.984	-113.667	307.652	0	
15237	-173.736	-142.334	307.747	0	-171.399	-139.171	310.57	0	
15238	-149.444	-167.272	308.161	0	-147.433	-163.554	310.988	0	
15239	-123.948	-190.862	306.093	0	-122.281	-186.621	308.901	0	
15240	-97.4546	-212.916	301.561	0	-96.1435	-208.185	304.328	0	
15241	-70.1763	-233.256	294.602	0	-69.2323	-228.072	297.304	0	
15242	-42.3331	-251.717	285.27	0	-41.7636	-246.124	287.887	0	
15243	-14.149	-268.152	273.641	0	-13.9587	-262.193	276.152	0	
15244	14.149	-282.428	259.81	0	13.9587	-276.152	262.193	0	
15245	42.3331	-294.43	243.886	0	41.7636	-287.887	246.124	0	
15246	70.1763	-304.061	225.999	0	69.2323	-297.304	228.072	0	
15247	97.4546	-311.245	206.292	0	96.1435	-304.328	208.185	0	
15248	123.948	-315.922	184.924	0	122.281	-308.901	186.621	0	
15249	149.444	-318.056	162.068	0	147.433	-310.988	163.554	0	
15250	173.736	-317.629	137.906	0	171.399	-310.57	139.171	0	
15251	196.63	-314.644	112.634	0	193.984	-307.652	113.667	0	
15252	217.94	-309.126	86.4554	0	215.008	-302.257	87.2485	0	
15253	237.496	-301.12	59.5805	0	234.301	-294.428	60.1271	0	
15254	255.139	-290.688	32.226	0	251.707	-284.229	32.5216	0	
15255	270.729	-277.917	4.61196	0	267.087	-271.741	4.65427	0	
15256	284.138	-262.908	-23.0392	0	280.316	-257.065	-23.2505	0	
15257	295.26	-245.782	-50.5048	0	291.288	-240.32	-50.9682	0	
15258	304.005	-226.677	-77.5638	0	299.915	-221.639	-78.2754	0	
15259	310.302	-205.747	-103.998	0	306.127	-201.175	-104.952	0	
15260	314.1	-183.16	-129.596	0	309.874	-179.09	-130.784	0	
15261	315.37	-159.099	-154.149	0	311.127	-155.563	-155.563	0	
15262	314.1	-133.757	-177.462	0	309.874	-130.784	-179.09	0	
15263	310.302	-107.338	-199.346	0	306.127	-104.952	-201.175	0	
15264	304.005	-80.0544	-219.625	0	299.915	-78.2754	-221.639	0	
15265	295.26	-52.1265	-238.135	0	291.288	-50.9682	-240.32	0	
15266	284.138	-23.779	-254.728	0	280.316	-23.2505	-257.065	0	
15267	270.729	4.76005	-269.27	0	267.087	4.65428	-271.741	0	
15268	255.139	33.2608	-281.645	0	251.707	32.5216	-284.229	0	
15269	237.496	61.4937	-291.751	0	234.301	60.1271	-294.428	0	
15270	217.94	89.2315	-299.509	0	215.008	87.2485	-302.257	0	
15271	196.63	116.251	-304.855	0	193.984	113.667	-307.652	0	
15272	173.736	142.334	-307.747	0	171.399	139.171	-310.57	0	
15273	149.444	167.272	-308.161	0	147.433	163.554	-310.988	0	
15274	123.948	190.862	-306.093	0	122.281	186.621	-308.901	0	
15275	97.4546	212.916	-301.561	0	96.1435	208.185	-304.328	0	
15276	70.1763	233.256	-294.602	0	69.2323	228.072	-297.304	0	
15277	42.3331	251.717	-285.27	0	41.7636	246.124	-287.887	0	
15278	14.149	268.152	-273.641	0	13.9587	262.193	-276.152	0	
15279	-14.149	282.428	-259.81	0	-13.9587	276.152	-262.193	0	
15280	-42.3331	294.43	-243.886	0	-41.7636	287.887	-246.124	0	
15281	-70.1763	304.061	-225.999	0	-69.2323	297.304	-228.072	0	
15282	-97.4546	311.245	-206.292	0	-96.1435	304.328	-208.185	0	
15283	-123.948	315.922	-184.924	0	-122.281	308.901	-186.621	0	
15284	-149.444	318.056	-162.068	0	-147.433	310.988	-163.554	0	
15285	-173.736	317.629	-137.906	0	-171.399	310.57	-139.171	0	
15286	-196.63	314.644	-112.634	0	-193.984	307.652	-113.667	0	
15287	-217.94	309.126	-86.4554	0	-215.008	302.257	-87.2485	0	
15288	-237.496	301.12	-59.5805	0	-234.301	294.428	-60.1271	0	
15289	-255.139	290.688	-32.226	0	-251.707	284.229	-32.5216	0	
15290	-270.729	277.917	-4.61196	0	-267.087	271.741	-4.65427	0	
15291	-284.138	262.908	23.0392	0	-280.316	257.065	23.2505	0	
15292	-295.26	245.782	50.5048	0	-291.288	240.32	50.9682	0	
15293	-304.005	226.677	77.5638	0	-299.915	221.639	78.2754	0	
15294	-310.302	205.747	103.998	0	-306.127	201.175	104.952	0	
15295	-314.1	183.16	129.596	0	-309.874	179.09	130.784	0	
15296	-315.37	159.099	154.149	0	-311.127	155.563	155.563	0	
15297	-314.1	133.757	177.462	0	-309.874	130.784	179.09	0	
15298	-310.302	107.338	199.346	0	-306.127	104.952	201.175	0	
15299	-304.005	80.0544	219.625	0	-299.915	78.2754	221.639	0	
15300	-295.26	52.1265	238.135	0	-291.288	50.9682	240.32	0	
15301	-284.138	23.779	254.728	0	-280.316	23.2505	257.065	0	
15302	-270.729	-4.76005	269.27	0	-267.087	-4.65428	271.741	0	
15303	-255.139	-33.2608	281.645	0	-251.707	-32.5216	284.229	0	
15304	-237.496	-61.4937	291.751	0	-234.301	-60.1271	294.428	0	
15305	-217.94	-89.2315	299.509	0	-215.008	-87.2485	302.257	0	
15306	-196.63	-116.251	304.855	0	-193.984	-113.667	307.652	0	
15307	-173.736	-142.334	307.747	0	-171.399	-139.171	310.57	0	
15308	-149.444	-167.272	308.161	0	-147.433	-163.554	310.988	0	
15309	-123.948	-190.862	306.093	0	-122.281	-186.621	308.901	0	
15310	-97.4546	-212.916	301.561	0	-96.1435	-208.185	304.328	0	
15311	-70.1763	-233.256	294.602	0	-69.2323	-228.072	297.304	0	
15312	-42.3331	-251.717	285.27	0	-41.7636	-246.124	287.887	0	
15313	-14.149	-268.152	273.641	0	-13.9587	-262.193	276.152	0	
15314	14.149	-282.428	259.81	0	13.9587	-276.152	262.193	0	
15315	42.3331	-294.43	243.886	0	41.7636	-287.887	246.124	0	
15316	70.1763	-304.061	225.999	0	69.2323	-297.304	228.072	0	
15317	97.4546	-311.245	206.292	0	96.1435	-304.328	208.185	0	
15318	123.948	-315.922	184.924	0	122.281	-308.901	186.621	0	
15319	149.444	-318.056	162.068	0	147.433	-310.988	163.554	0	
15320	173.736	-317.629	137.906	0	171.399	-310.57	139.171	0	
15321	196.63	-314.644	112.634	0	193.984	-307.652	113.667	0	
15322	217.94	-309.126	86.4554	0	215.008	-302.257	87.2485	0	
15323	237.496	-301.12	59.5805	0	234.301	-294.428	60.1271	0	
15324	255.139	-290.688	32.226	0	251.707	-284.229	32.5216	0	
15325	270.729	-277.917	4.61196	0	267.087	-271.741	4.65427	0	
15326	284.138	-262.908	-23.0392	0	280.316	-257.065	-23.2505	0	
15327	295.26	-245.782	-50.5048	0	291.288	-240.32	-50.9682	0	
15328	304.005	-226.677	-77.5638	0	299.915	-221.639	-78.2754	0	
15329	310.302	-205.747	-103.998	0	306.127	-201.175	-104.952	0	
15330	314.1	-183.16	-129.596	0	309.874	-179.09	-130.784	0	
15331	315.37	-159.099	-154.149	0	311.127	-155.563	-155.563	0	
15332	314.1	-133.757	-177.462	0	309.874	-130.784	-179.09	0	
15333	310.302	-107.338	-199.346	0	306.127	-104.952	-201.175	0	
15334	304.005	-80.0544	-219.625	0	299.915	-78.2754	-221.639	0	
15335	295.26	-52.1265	-238.135	0	291.288	-50.9682	-240.32	0	
15336	284.138	-23.779	-254.728	0	280.316	-23.2505	-257.065	0	
15337	270.729	4.76005	-269.27	0	267.087	4.65428	-271.741	0	
15338	255.139	33.2608	-281.645	0	251.707	32.5216	-284.229	0	
15339	237.496	61.4937	-291.751	0	234.301	60.1271	-294.428	0	
15340	217.94	89.2315	-299.509	0	215.008	87.2485	-302.257	0	
15341	196.63	116.251	-304.855	0	193.984	113.667	-307.652	0	
15342	173.736	142.334	-307.747	0	171.399	139.171	-310.57	0	
15343	149.444	167.272	-308.161	0	147.433	163.554	-310.988	0	
15344	123.948	190.862	-306.093	0	122.281	186.621	-308.901	0	
15345	97.4546	212.916	-301.561	0	96.1435	208.185	-304.328	0	
15346	70.1763	233.256	-294.602	0	69.2323	228.072	-297.304	0	
15347	42.3331	251.717	-285.27	0	41.7636	246.124	-287.887	0	
15348	14.149	268.152	-273.641	0	13.9587	262.193	-276.152	0	
15349	-14.149	282.428	-259.81	0	-13.9587	276.152	-262.193	0	
15350	-42.3331	294.43	-243.886	0	-41.7636	287.887	-246.124	0	
15351	-70.1763	304.061	-225.999	0	-69.2323	297.304	-228.072	0	
15352	-97.4546	311.245	-206.292	0	-96.1435	304.328	-208.185	0	
15353	-123.948	315.922	-184.924	0	-122.281	308.901	-186.621	0	
15354	-149.444	318.056	-162.068	0	-147.433	310.988	-163.554	0	
15355	-173.736	317.629	-137.906	0	-171.399	310.57	-139.171	0	
15356	-196.63	314.644	-112.634	0	-193.984	307.652	-113.667	0	
15357	-217.94	309.126	-86.4554	0	-215.008	302.257	-87.2485	0	
15358	-237.496	301.12	-59.5805	0	-234.301	294.428	-60.1271	0	
15359	-255.139	290.688	-32.226	0	-251.707	284.229	-32.5216	0	
15360	-270.729	277.917	-4.61196	0	-267.087	271.741	-4.65427	0	
15361	-284.138	262.908	23.0392	0	-280.316	257.065	23.2505	0	
15362	-295.26	245.782	50.5048	0	-291.288	240.32	50.9682	0	
15363	-304.005	226.677	77.5638	0	-299.915	221.639	78.2754	0	
15364	-310.302	205.747	103.998	0	-306.127	201.175	104.952	0	
15365	-314.1	183.16	129.596	0	-309.874	179.09	130.784	0	
15366	-315.37	159.099	154.149	0	-311.127	155.563	155.563	0	
15367	-314.1	133.757	177.462	0	-309.874	130.784	179.09	0	
15368	-310.302	107.338	199.346	0	-306.127	104.952	201.175	0	
15369	-304.005	80.0544	219.625	0	-299.915	78.2754	221.639	0	
15370	-295.26	52.1265	238.135	0	-291.288	50.9682	240.32	0	
15371	-284.138	23.779	254.728	0	-280.316	23.2505	257.065	0	
15372	-270.729	-4.76005	269.27	0	-267.087	-4.65428	271.741	0	
15373	-255.139	-33.2608	281.645	0	-251.707	-32.5216	284.229	0	
15374	-237.496	-61.4937	291.751	0	-234.301	-60.1271	294.428	0	
15375	-217.94	-89.2315	299.509	0	-215.008	-87.2485	302.257	0	
15376	-196.63	-116.251	304.855	0	-193.984	-113.667	307.652	0	
15377	-173.736	-142.334	307.747	0	-171.399	-139.171	310.57	0	
15378	-149.444	-167.272	308.161	0	-147.433	-163.554	310.988	0	
15379	-123.948	-190.862	306.093	0	-122.281	-186.621	308.901	0	
15380	-97.4546	-212.916	301.561	0	-96.1435	-208.185	304.328	0	
15381	-70.1763	-233.256	294.602	0	-69.2323	-228.072	297.304	0	
15382	-42.3331	-251.717	285.27	0	-41.7636	-246.124	287.887	0	
15383	-14.149	-268.152	273.641	0	-13.9587	-262.193	276.152	0	
15384	14.149	-282.428	259.81	0	13.9587	-276.152	262.193	0	
15385	42.3331	-294.43	243.886	0	41.7636	-287.887	246.124	0	
15386	70.1763	-304.061	225.999	0	69.2323	-297.304	228.072	0	
15387	97.4546	-311.245	206.292	0	96.1435	-304.328	208.185	0	
15388	123.948	-315.922	184.924	0	122.281	-308.901	186.621	0	
15389	149.444	-318.056	162.068	0	147.433	-310.988	163.554	0	
15390	173.736	-317.629	137.906	0	171.399	-310.57	139.171	0	
15391	196.63	-314.644	112.634	0	193.984	-307.652	113.667	0	
15392	217.94	-309.126	86.4554	0	215.008	-302.257	87.2485	0	
15393	237.496	-301.12	59.5805	0	234.301	-294.428	60.1271	0	
15394	255.139	-290.688	32.226	0	251.707	-284.229	32.5216	0	
15395	270.729	-277.917	4.61196	0	267.087	-271.741	4.65427	0	
15396	284.138	-262.908	-23.0392	0	280.316	-257.065	-23.2505	0	
15397	295.26	-245.782	-50.5048	0	291.288	-240.32	-50.9682	0	
15398	304.005	-226.677	-77.5638	0	299.915	-221.639	-78.2754	0	
15399	310.302	-205.747	-103.998	0	306.127	-201.175	-104.952	0	
15400	314.1	-183.16	-129.596	0	309.874	-179.09	-130.784	0	
15401	315.37	-159.099	-154.149	0	311.127	-155.563	-155.563	0	
15402	314.1	-133.757	-177.462	0	309.874	-130.784	-179.09	0	
15403	310.302	-107.338	-199.346	0	306.127	-104.952	-201.175	0	
15404	304.005	-80.0544	-219.625	0	299.915	-78.2754	-221.639	0	
15405	295.26	-52.1265	-238.135	0	291.288	-50.9682	-240.32	0	
15406	284.138	-23.779	-254.728	0	280.316	-23.2505	-257.065	0	
15407	270.729	4.76005	-269.27	0	267.087	4.65428	-271.741	0	
15408	255.139	33.2608	-281.645	0	251.707	32.5216	-284.229	0	
15409	237.496	61.4937	-291.751	0	234.301	60.1271	-294.428	0	
15410	217.94	89.2315	-299.509	0	215.008	87.2485	-302.257	0	
15411	196.63	116.251	-304.855	0	193.984	113.667	-307.652	0	
15412	173.736	142.334	-307.747	0	171.399	139.171	-310.57	0	
15413	149.444	167.272	-308.161	0	147.433	163.554	-310.988	0	
15414	123.948	190.862	-306.093	0	122.281	186.621	-308.901	0	
15415	97.4546	212.916	-301.561	0	96.1435	208.185	-304.328	0	
15416	70.1763	233.256	-294.602	0	69.2323	228.072	-297.304	0	
15417	42.3331	251.717	-285.27	0	41.7636	246.124	-287.887	0	
15418	14.149	268.152	-273.641	0	13.9587	262.193	-276.152	0	
15419	-14.149	282.428	-259.81	0	-13.9587	276.152	-262.193	0	
15420	-42.3331	294.43	-243.886	0	-41.7636	287.887	-246.124	0	
15421	-70.1763	304.061	-225.999	0	-69.2323	297.304	-228.072	0	
15422	-97.4546	311.245	-206.292	0	-96.1435	304.328	-208.185	0	
15423	-123.948	315.922	-184.924	0	-122.281	308.901	-186.621	0	
15424	-149.444	318.056	-162.068	0	-147.433	310.988	-163.554	0	
15425	-173.736	317.629	-137.906	0	-171.399	310.57	-139.171	0	
15426	-196.63	314.644	-112.634	0	-193.984	307.652	-113.667	0	
15427	-217.94	309.126	-86.4554	0	-215.008	302.257	-87.2485	0	
15428	-237.496	301.12	-59.5805	0	-234.301	294.428	-60.1271	0	
15429	-255.139	290.688	-32.226	0	-251.707	284.229	-32.5216	0	
15430	-270.729	277.917	-4.61196	0	-267.087	271.741	-4.65427	0	
15431	-284.138	262.908	23.0392	0	-280.316	257.065	23.2505	0	
15432	-295.26	245.782	50.5048	0	-291.288	240.32	50.9682	0	
15433	-304.005	226.677	77.5638	0	-299.915	221.639	78.2754	0	
15434	-310.302	205.747	103.998	0	-306.127	201.175	104.952	0	
15435	-314.1	183.16	129.596	0	-309.874	179.09	130.784	0	
15436	-315.37	159.099	154.149	0	-311.127	155.563	155.563	0	
15437	-314.1	133.757	177.462	0	-309.874	130.784	179.09	0	
15438	-310.302	107.338	199.346	0	-306.127	104.952	201.175	0	
15439	-304.005	80.0544	219.625	0	-299.915	78.2754	221.639	0	
15440	-295.26	52.1265	238.135	0	-291.288	50.9682	240.32	0	
15441	-284.138	23.779	254.728	0	-280.316	23.2505	257.065	0	
15442	-270.729	-4.76005	269.27	0	-267.087	-4.65428	271.741	0	
15443	-255.139	-33.2608	281.645	0	-251.707	-32.5216	284.229	0	
15444	-237.496	-61.4937	291.751	0	-234.301	-60.1271	294.428	0	
15445	-217.94	-89.2315	299.509	0	-215.008	-87.2485	302.257	0	
15446	-196.63	-116.251	304.855	0	-193.984	-113.667	307.652	0	
15447	-173.736	-142.334	307.747	0	-171.399	-139.171	310.57	0	
15448	-149.444	-167.272	308.161	0	-147.433	-163.554	310.988	0	
15449	-123.948	-190.862	306.093	0	-122.281	-186.621	308.901	0	
15450	-97.4546	-212.916	301.561	0	-96.1435	-208.185	304.328	0	
15451	-70.1763	-233.256	294.602	0	-69.2323	-228.072	297.304	0	
15452	-42.3331	-251.717	285.27	0	-41.7636	-246.124	287.887	0	
15453	-14.149	-268.152	273.641	0	-13.9587	-262.193	276.152	0	
15454	14.149	-282.428	259.81	0	13.9587	-276.152	262.193	0	
15455	42.3331	-294.43	243.886	0	41.7636	-287.887	246.124	0	
15456	70.1763	-304.061	225.999	0	69.2323	-297.304	228.072	0	
15457	97.4546	-311.245	206.292	0	96.1435	-304.328	208.185	0	
15458	123.948	-315.922	184.924	0	122.281	-308.901	186.621	0	
15459	149.444	-318.056	162.068	0	147.433	-310.988	163.554	0	
15460	173.736	-317.629	137.906	0	171.399	-310.57	139.171	0	
15461	196.63	-314.644	112.634	0	193.984	-307.652	113.667	0	
15462	217.94	-309.126	86.4554	0	215.008	-302.257	87.2485	0	
15463	237.496	-301.12	59.5805	0	234.301	-294.428	60.1271	0	
15464	255.139	-290.688	32.226	0	251.707	-284.229	32.5216	0	
15465	270.729	-277.917	4.61196	0	267.087	-271.741	4.65427	0	
15466	284.138	-262.908	-23.0392	0	280.316	-257.065	-23.2505	0	
15467	295.26	-245.782	-50.5048	0	291.288	-240.32	-50.9682	0	
15468	304.005	-226.677	-77.5638	0	299.915	-221.639	-78.2754	0	
15469	310.302	-205.747	-103.998	0	306.127	-201.175	-104.952	0	
15470	314.1	-183.16	-129.596	0	309.874	-179.09	-130.784	0	
15471	315.37	-159.099	-154.149	0	311.127	-155.563	-155.563	0	
15472	314.1	-133.757	-177.462	0	309.874	-130.784	-179.09	0	
15473	310.302	-107.338	-199.346	0	306.127	-104.952	-201.175	0	
15474	304.005	-80.0544	-219.625	0	299.915	-78.2754	-221.639	0	
15475	295.26	-52.1265	-238.135	0	291.288	-50.9682	-240.32	0	
15476	284.138	-23.779	-254.728	0	280.316	-23.2505	-257.065	0	
15477	270.729	4.76005	-269.27	0	267.087	4.65428	-271.741	0	
15478	255.139	33.2608	-281.645	0	251.707	32.5216	-284.229	0	
15479	237.496	61.4937	-291.751	0	234.301	60.1271	-294.428	0	
15480	217.94	89.2315	-299.509	0	215.008	87.2485	-302.257	0	
15481	196.63	116.251	-304.855	0	193.984	113.667	-307.652	0	
15482	173.736	142.334	-307.747	0	171.399	139.171	-310.57	0	
15483	149.444	167.272	-308.161	0	147.433	163.554	-310.988	0	
15484	123.948	190.862	-306.093	0	122.281	186.621	-308.901	0	
15485	97.4546	212.916	-301.561	0	96.1435	208.185	-304.328	0	
15486	70.1763	233.256	-294.602	0	69.2323	228.072	-297.304	0	
15487	42.3331	251.717	-285.27	0	41.7636	246.124	-287.887	0	
15488	14.149	268.152	-273.641	0	13.9587	262.193	-276.152	0	
15489	-14.149	282.428	-259.81	0	-13.9587	276.152	-262.193	0	
15490	-42.3331	294.43	-243.886	0	-41.7636	287.887	-246.124	0	
15491	-70.1763	304.061	-225.999	0	-69.2323	297.304	-228.072	0	
15492	-97.4546	311.245	-206.292	0	-96.1435	304.328	-208.185	0	
15493	-123.948	315.922	-184.924	0	-122.281	308.901	-186.621	0	
